time,boiler_thermocouple,boiler_internal,grouphead_thermocouple,grouphead_internal,basket_thermocouple,basket_internal
1687118890.884679414s,110.25,27.4375,109,26.3125,107.25,26.5
1687118890.916769108s,110.25,27.4375,109,26.3125,107.25,26.5
1687118890.948311808s,110.25,27.4375,109,26.3125,107.25,26.5
1687118890.980202504s,110.25,27.4375,109,26.3125,107.25,26.5
1687118891.012661195s,110.25,27.4375,109,26.3125,107.25,26.5
1687118891.04473089s,110.25,27.4375,109,26.3125,107.25,26.5
1687118891.076342589s,110.25,27.4375,109,26.3125,107.25,26.5
1687118891.108260285s,110.25,27.375,109,26.3125,107.25,26.5
1687118891.140478978s,110.25,27.375,109,26.3125,107.25,26.5
1687118891.172409674s,110.25,27.375,109,26.3125,107.25,26.5
1687118891.203982373s,110,27.375,109,26.3125,107.25,26.5
1687118891.235964069s,110,27.4375,109,26.3125,107.25,26.5
1687118891.268653758s,110,27.4375,109,26.3125,107.25,26.5
1687118891.300534454s,110,27.4375,109,26.3125,107.25,26.4375
1687118891.332758147s,110,27.4375,109,26.3125,107.25,26.4375
1687118891.364755843s,110.25,27.4375,109,26.3125,107.25,26.5
1687118891.396351542s,110.25,27.4375,109,26.3125,107.25,26.5
1687118891.428273238s,110.25,27.4375,109,26.3125,107.25,26.5
1687118891.460746929s,110.25,27.4375,109,26.3125,107.25,26.5
1687118891.492541626s,110,27.4375,109,26.3125,107.25,26.5
1687118891.524133325s,110,27.4375,109,26.3125,107.25,26.5
1687118891.556086021s,110,27.375,109,26.3125,107.25,26.5
1687118891.58867471s,110,27.375,109,26.3125,107.25,26.5
1687118891.620136411s,110,27.4375,109,26.3125,107.25,26.5
1687118891.652603102s,110.25,27.4375,109,26.3125,107.25,26.5
1687118891.684593797s,110.25,27.4375,109,26.3125,107.25,26.5
1687118891.716266495s,110,27.4375,109,26.3125,107.25,26.5
1687118891.748278191s,110,27.4375,109,26.3125,107.25,26.5
1687118891.780770881s,110,27.4375,109,26.3125,107.25,26.5
1687118891.812618578s,110,27.4375,109,26.3125,107.25,26.5
1687118891.844227277s,110,27.375,109,26.3125,107.25,26.5
1687118891.876125973s,110,27.375,109,26.3125,107.25,26.5
1687118891.908650663s,110,27.4375,109,26.3125,107.25,26.5
1687118891.94048536s,110,27.4375,109,26.3125,107.25,26.5
1687118891.971966061s,110,27.375,109,26.3125,107.25,26.5
1687118892.003893757s,110,27.375,109,26.375,107.25,26.5
1687118892.036469446s,110,27.375,109,26.375,107.25,26.5
1687118892.068444142s,110,27.4375,109,26.3125,107.25,26.5
1687118892.099939842s,110,27.4375,109,26.3125,107.25,26.5
1687118892.132758529s,110,27.375,109,26.3125,107.25,26.5
1687118892.164445228s,110,27.375,109,26.3125,107.25,26.5
1687118892.196452923s,110,27.375,109,26.3125,107.25,26.5
1687118892.228027622s,110,27.375,109,26.3125,107.25,26.5
1687118892.260589312s,110,27.375,109,26.3125,107.25,26.5
1687118892.292040012s,110,27.4375,109,26.3125,107.25,26.5
1687118892.323989708s,110,27.4375,109,26.3125,107.25,26.5
1687118892.356659397s,110,27.375,109,26.3125,107.25,26.5
1687118892.388264096s,110,27.375,109,26.3125,107.25,26.5
1687118892.420495789s,110,27.4375,109,26.3125,107.25,26.5
1687118892.452810481s,110,27.4375,109,26.3125,107.25,26.5
1687118892.484773177s,110,27.4375,109,26.3125,107.25,26.5
1687118892.516107879s,110,27.4375,109,26.3125,107.25,26.5
1687118892.548375571s,110,27.4375,109,26.3125,107.25,26.5
1687118892.580258268s,110,27.4375,109,26.3125,107.25,26.5
1687118892.612214963s,110,27.4375,108.75,26.3125,107.25,26.5
1687118892.643947661s,110,27.4375,108.75,26.3125,107.25,26.5
1687118892.676432352s,110,27.4375,108.75,26.3125,107.25,26.5
1687118892.708345048s,110,27.4375,108.75,26.3125,107.25,26.5
1687118892.740242744s,110,27.4375,108.75,26.3125,107.25,26.5
1687118892.772775434s,110,27.4375,108.75,26.3125,107.25,26.5
1687118892.804827129s,110,27.4375,108.75,26.3125,107.25,26.5
1687118892.836548827s,110,27.4375,108.75,26.3125,107,26.5
1687118892.868087527s,110,27.4375,108.75,26.3125,107,26.5
1687118892.900617217s,110,27.4375,108.75,26.3125,107.25,26.5
1687118892.932115917s,110,27.4375,108.75,26.3125,107.25,26.5
1687118892.963889614s,110,27.4375,108.75,26.3125,107.25,26.5
1687118892.996188307s,110,27.4375,108.75,26.3125,107.25,26.5
1687118893.028088003s,110,27.375,108.75,26.375,107.25,26.5
1687118893.060244697s,110,27.375,109,26.375,107,26.5
1687118893.092034394s,110,27.4375,109,26.375,107,26.5
1687118893.124337086s,110,27.4375,109,26.3125,107.25,26.5
1687118893.156045784s,110,27.375,108.75,26.3125,107.25,26.5
1687118893.188414476s,110,27.375,108.75,26.3125,107.25,26.5
1687118893.220638169s,110,27.375,108.75,26.3125,107.25,26.4375
1687118893.252557865s,110,27.375,108.75,26.3125,107.25,26.4375
1687118893.284839557s,110,27.375,108.75,26.3125,107,26.4375
1687118893.316205259s,110,27.375,108.75,26.3125,107,26.5
1687118893.348112955s,110,27.375,108.75,26.3125,107,26.5
1687118893.380325648s,110,27.375,108.75,26.3125,107,26.5
1687118893.41262334s,109.75,27.375,108.75,26.3125,107,26.5
1687118893.443876043s,109.75,27.375,108.75,26.3125,107,26.5
1687118893.476873728s,109.75,27.4375,108.75,26.3125,107,26.5
1687118893.508468428s,110,27.4375,108.75,26.3125,107,26.5
1687118893.540333124s,110,27.4375,108.75,26.3125,107,26.5
1687118893.572799815s,110,27.4375,108.75,26.3125,107,26.5
1687118893.603874519s,110,27.4375,108.75,26.3125,107,26.5
1687118893.63628021s,110,27.4375,108.75,26.3125,107,26.5
1687118893.667919909s,110,27.4375,108.75,26.3125,107,26.5
1687118893.701085593s,110,27.4375,108.75,26.3125,107,26.5
1687118893.731928299s,110,27.4375,108.75,26.3125,107,26.5
1687118893.764550989s,110,27.4375,108.75,26.3125,107,26.5
1687118893.796887681s,110,27.4375,108.75,26.3125,107,26.5
1687118893.828138383s,110,27.4375,108.75,26.3125,107,26.5
1687118893.85996008s,110,27.4375,108.75,26.3125,107,26.5
1687118893.892643769s,110,27.4375,108.75,26.3125,107,26.5
1687118893.924383466s,110,27.4375,108.75,26.3125,107,26.5
1687118893.955983165s,110,27.4375,108.75,26.3125,107,26.5
1687118893.988613855s,110,27.4375,108.75,26.3125,107,26.5
1687118894.020118554s,110,27.4375,108.75,26.3125,107,26.5
1687118894.051946251s,110,27.4375,108.75,26.3125,107,26.5
1687118894.084517941s,110,27.4375,108.75,26.3125,107,26.5
1687118894.116548636s,110,27.4375,108.75,26.3125,107,26.5
1687118894.148132335s,110,27.4375,108.75,26.3125,107,26.5
1687118894.180738025s,110,27.4375,108.75,26.3125,107,26.5
1687118894.212170725s,110,27.4375,108.75,26.3125,107,26.5
1687118894.244614416s,110,27.4375,108.75,26.3125,107,26.5
1687118894.276300114s,110,27.4375,108.75,26.3125,107,26.5
1687118894.30823481s,110,27.4375,108.75,26.3125,107,26.5
1687118894.340431503s,110,27.4375,108.75,26.3125,107,26.5
1687118894.372048202s,110,27.4375,108.75,26.3125,107,26.5
1687118894.404626892s,110,27.4375,108.75,26.3125,107,26.5
1687118894.436647587s,110,27.375,108.75,26.3125,107,26.5
1687118894.468147287s,109.75,27.375,108.75,26.3125,107,26.5
1687118894.500647977s,109.75,27.375,108.75,26.3125,107,26.5
1687118894.532101678s,110,27.375,108.75,26.3125,107,26.5
1687118894.56443037s,110,27.4375,108.75,26.3125,107,26.5
1687118894.596875061s,110,27.4375,108.75,26.3125,107,26.5
1687118894.628707758s,110,27.4375,109,26.3125,107,26.5
1687118894.660163458s,110,27.4375,109,26.3125,107,26.5
1687118894.692736148s,110,27.4375,109,26.3125,107,26.5
1687118894.724463845s,110,27.4375,109,26.3125,107,26.5
1687118894.75654254s,110,27.4375,109,26.3125,107,26.5
1687118894.787914241s,110,27.375,108.75,26.3125,107,26.5
1687118894.82053193s,110,27.375,108.75,26.3125,107,26.5
1687118894.852804623s,110,27.375,108.75,26.3125,107,26.5
1687118894.884081325s,110,27.4375,108.75,26.3125,107,26.5
1687118894.916028021s,110,27.4375,108.75,26.3125,107,26.5
1687118894.948295713s,110,27.4375,108.75,26.3125,107,26.5
1687118894.980756404s,110,27.4375,108.75,26.3125,107,26.5
1687118895.012468102s,110,27.4375,108.75,26.3125,107,26.5
1687118895.044399798s,109.25,27.4375,108.75,26.3125,105.5,26.5
1687118895.07673149s,109.25,27.4375,106.75,26.3125,105.5,26.5
1687118895.108797184s,109.25,27.4375,106.75,26.3125,105.5,26.5
1687118895.140814879s,109.75,27.4375,108.75,26.3125,106.75,26.5
1687118895.172333579s,109.75,27.375,108.75,26.3125,106.75,26.5
1687118895.204266275s,109.5,27.375,107.75,26.3125,106.75,26.5
1687118895.236397969s,109.5,27.4375,107.75,26.3125,106.75,26.5
1687118895.267867669s,109.75,27.4375,107.75,26.3125,106.75,26.5
1687118895.300038363s,109.75,27.4375,108.75,26.3125,106.75,26.5
1687118895.331938059s,109.75,27.4375,108.75,26.3125,106.75,26.5
1687118895.363942754s,109,27.4375,107.25,26.3125,105.75,26.5
1687118895.396512444s,109,27.5,107.25,26.3125,105.75,26.5
1687118895.428814136s,110,27.5,108.25,26.3125,107,26.5
1687118895.460635833s,110,27.4375,108.25,26.3125,107,26.5
1687118895.492120533s,109,27.4375,108.25,26.3125,105.75,26.5
1687118895.524741222s,109,27.4375,108.25,26.3125,105.75,26.4375
1687118895.55641292s,109,27.4375,108.25,26.3125,105.75,26.4375
1687118895.588354616s,109.5,27.4375,107.5,26.3125,106.5,26.4375
1687118895.620837307s,109.5,27.4375,107.5,26.3125,106.5,26.5
1687118895.652369006s,109.5,27.4375,108,26.3125,106.5,26.5
1687118895.684754698s,109.5,27.375,108,26.3125,106.5,26.5
1687118895.717323388s,108.5,27.375,108,26.3125,105.5,26.5
1687118895.748248093s,108.5,27.375,107.25,26.3125,105.5,26.5
1687118895.780262788s,108.5,27.375,107.25,26.3125,105.5,26.5
1687118895.812749478s,109.75,27.375,108.75,26.3125,107,26.5
1687118895.844605175s,109.75,27.4375,108.75,26.3125,107,26.5
1687118895.876055875s,110,27.4375,108.75,26.3125,107,26.5
1687118895.907957572s,110,27.375,108.75,26.3125,107,26.5
1687118895.940439262s,109.75,27.375,108.75,26.3125,107,26.5
1687118895.972212959s,109.75,27.4375,108.75,26.3125,107,26.5
1687118896.00470465s,109.75,27.4375,108.75,26.3125,107,26.5
1687118896.036514347s,109.75,27.4375,108.75,26.3125,107,26.5
1687118896.068058046s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.100301739s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.13276943s,109.75,27.4375,108.75,26.3125,107,26.5
1687118896.164654126s,109.75,27.4375,108.75,26.3125,107,26.5
1687118896.196185826s,109.75,27.4375,108.75,26.3125,107,26.5
1687118896.22828352s,109.75,27.4375,108.75,26.3125,107,26.5
1687118896.26080321s,109.75,27.4375,108.75,26.3125,107,26.5
1687118896.292687906s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.324254605s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.356119302s,109.75,27.375,108.75,26.3125,107,26.4375
1687118896.388714991s,109.75,27.375,108.75,26.3125,107,26.4375
1687118896.420503688s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.451974389s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.484253081s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.516443774s,109.75,27.375,108.75,26.3125,107,26.4375
1687118896.548450469s,109.75,27.375,108.75,26.3125,107,26.4375
1687118896.57990617s,109.75,27.4375,108.75,26.3125,107,26.4375
1687118896.612067863s,109.75,27.4375,108.75,26.3125,107,26.4375
1687118896.644696553s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.676728247s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.708004949s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.741946626s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.77194234s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.803979035s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.836710723s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.868325422s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.900593115s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.932425811s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.964787503s,109.75,27.375,108.75,26.3125,107,26.5
1687118896.996422202s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.028769893s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.06063459s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.091888292s,109.75,27.4375,108.75,26.3125,107,26.5
1687118897.124127985s,109.75,27.4375,108.75,26.3125,107,26.5
1687118897.156387677s,109.75,27.4375,108.75,26.3125,107,26.5
1687118897.188319373s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.22010707s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.252769759s,109.75,27.4375,108.75,26.3125,107,26.5
1687118897.284408458s,109.75,27.4375,108.75,26.3125,107,26.5
1687118897.316356153s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.347907853s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.380015547s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.41219624s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.44477793s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.47622363s,109.75,27.375,108.75,26.25,107,26.5
1687118897.507928328s,109.75,27.375,108.75,26.25,107,26.5
1687118897.540162021s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.572002717s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.604588407s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.636334104s,109.75,27.375,108.75,26.25,107,26.5
1687118897.668641797s,109.75,27.375,108.5,26.25,107,26.5
1687118897.700511493s,109.75,27.375,108.5,26.3125,107,26.5
1687118897.732246191s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.764240886s,109.75,27.4375,108.75,26.3125,107,26.5
1687118897.796672577s,109.75,27.4375,108.75,26.3125,107,26.5
1687118897.828530273s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.860770966s,109.75,27.375,108.75,26.375,107,26.5
1687118897.892608663s,109.75,27.375,108.75,26.375,107,26.5
1687118897.924505359s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.956477054s,109.75,27.375,108.75,26.3125,107,26.5
1687118897.988126752s,109.75,27.375,108.75,26.3125,107,26.5
1687118898.020002449s,109.75,27.375,108.75,26.3125,106.75,26.5
1687118898.052475139s,109.75,27.375,108.75,26.3125,106.75,26.5
1687118898.084632833s,109.75,27.375,108.75,26.3125,106.75,26.5
1687118898.116199532s,109.75,27.375,108.75,26.3125,107,26.5
1687118898.14790623s,109.75,27.375,108.75,26.3125,107,26.5
1687118898.180368921s,109.75,27.375,108.75,26.3125,107,26.5
1687118898.212168618s,109.75,27.375,108.75,26.3125,107,26.5
1687118898.244731307s,109.75,27.375,108.75,26.3125,107,26.5
1687118898.276444005s,109.75,27.375,108.75,26.3125,107,26.5
1687118898.308708698s,109.75,27.375,108.75,26.3125,107,26.5
1687118898.340605394s,109.75,27.375,108.75,26.3125,107,26.5
1687118898.372873086s,109.75,27.4375,108.75,26.3125,107,26.5
1687118898.403892791s,109.75,27.4375,108.75,26.3125,107,26.5
1687118898.436243482s,109.75,27.375,108.75,26.3125,107,26.4375
1687118898.468191178s,109.75,27.375,108.75,26.3125,106.75,26.4375
1687118898.500398871s,109.75,27.375,108.75,26.3125,106.75,26.5
1687118898.53194857s,109.75,27.375,108.75,26.3125,106.75,26.5
1687118898.564852257s,109.75,27.375,108.75,26.3125,107,26.5
1687118898.596898951s,109.75,27.375,108.75,26.25,107,26.5
1687118898.628696648s,109.75,27.375,108.5,26.25,107,26.5
1687118898.660246348s,109.75,27.375,108.5,26.3125,107,26.5
1687118898.69252804s,109.75,27.375,108.75,26.3125,107,26.5
1687118898.724713733s,109.75,27.375,108.75,26.3125,107,26.4375
1687118898.756343432s,109.75,27.375,108.75,26.3125,106.75,26.4375
1687118898.788349127s,109.75,27.375,108.75,26.3125,106.75,26.4375
1687118898.82053282s,109.75,27.4375,108.75,26.3125,106.75,26.5
1687118898.852397517s,109.75,27.4375,108.75,26.3125,107,26.5
1687118898.884731209s,109.75,27.375,108.75,26.3125,107,26.4375
1687118898.916757903s,109.75,27.375,108.75,26.3125,107,26.4375
1687118898.948260603s,109.75,27.375,108.75,26.3125,107,26.5
1687118898.9800873s,109.75,27.375,108.75,26.3125,107,26.5
1687118899.013283984s,109.75,27.375,108.75,26.3125,107,26.5
1687118899.04404169s,109.75,27.375,108.75,26.3125,107,26.5
1687118899.076744379s,109.75,27.375,108.75,26.3125,107,26.5
1687118899.108575075s,109.75,27.375,108.75,26.3125,107,26.5
1687118899.140057775s,109.75,27.375,108.75,26.3125,107,26.5
1687118899.171946471s,109.75,27.375,108.75,26.3125,107,26.5
1687118899.20465516s,109.75,27.375,108.75,26.3125,106.75,26.5
1687118899.236671855s,109.75,27.375,108.75,26.3125,106.75,26.5
1687118899.268177554s,109.75,27.375,108.75,26.3125,106.75,26.5
1687118899.30006925s,109.75,27.375,108.75,26.3125,106.75,26.5
1687118899.332261944s,109.75,27.375,108.75,26.3125,106.75,26.5
1687118899.36413764s,109.75,27.375,108.5,26.3125,107,26.5
1687118899.396796329s,109.75,27.375,108.5,26.3125,107,26.5
1687118899.428666025s,109.5,27.375,108.5,26.3125,107,26.5
1687118899.460155725s,109.5,27.375,108.5,26.3125,107,26.5
1687118899.492004421s,109.5,27.375,108.5,26.3125,107,26.5
1687118899.525307104s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118899.556254809s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118899.588856498s,109.75,27.375,108.5,26.3125,107,26.5
1687118899.620724195s,109.75,27.375,108.5,26.3125,107,26.5
1687118899.652197895s,109.5,27.375,108.5,26.3125,107,26.5
1687118899.684077591s,109.5,27.375,108.5,26.3125,107,26.5
1687118899.716749279s,109.5,27.375,108.5,26.3125,107,26.5
1687118899.748579976s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118899.780098676s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118899.811987372s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118899.84465706s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118899.876773754s,109.75,27.375,108.5,26.3125,106.75,26.5
1687118899.908286454s,109.75,27.4375,108.5,26.3125,106.75,26.5
1687118899.944606108s,109.75,27.4375,108.5,26.3125,106.75,26.5
1687118899.971992847s,109.75,27.4375,108.5,26.3125,106.75,26.5
1687118900.004758535s,109.75,27.4375,108.5,26.3125,106.75,26.4375
1687118900.036228235s,109.75,27.4375,108.5,26.3125,106.75,26.4375
1687118900.068134931s,109.75,27.375,108.5,26.3125,106.75,26.5
1687118900.100650621s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118900.13222332s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118900.16472201s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118900.196939703s,109.5,27.375,108.75,26.3125,106.75,26.5
1687118900.228480402s,109.5,27.4375,108.75,26.3125,106.75,26.5
1687118900.260388098s,109.75,27.4375,108.5,26.3125,106.75,26.5
1687118900.291922798s,109.75,27.375,108.5,26.3125,106.75,26.5
1687118900.323976492s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118900.356646181s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118900.388534877s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118900.420035577s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118900.451861273s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118900.484514962s,109.5,27.4375,108.75,26.3125,106.75,26.5
1687118900.51622466s,109.5,27.4375,108.75,26.3125,106.75,26.5
1687118900.54877935s,109.75,27.4375,108.5,26.3125,106.75,26.5
1687118900.580368048s,109.75,27.4375,108.5,26.3125,106.75,26.5
1687118900.612867739s,109.75,27.4375,108.5,26.3125,106.75,26.5
1687118900.643914443s,109.75,27.375,108.5,26.3125,106.75,26.5
1687118900.676501132s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118900.708459828s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118900.739937528s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118900.772775215s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118900.804162915s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118900.836159611s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118900.8686863s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118900.900557997s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118900.932023697s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118900.963934393s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118900.996631081s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.028492777s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.059952477s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.092798164s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.124463863s,109.5,27.375,108.5,26.3125,106.75,26.4375
1687118901.156419558s,109.5,27.375,108.5,26.3125,106.75,26.4375
1687118901.187969257s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.220800944s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.253511632s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.284591336s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.316312034s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.348310729s,109.5,27.375,108.5,26.3125,106.75,26.4375
1687118901.380810419s,109.5,27.375,108.5,26.3125,106.75,26.4375
1687118901.412669115s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.444039816s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.475915512s,109.5,27.375,108.5,26.375,106.75,26.5
1687118901.508496202s,109.5,27.375,108.5,26.375,106.75,26.5
1687118901.540339898s,109.5,27.375,108.5,26.375,106.75,26.5
1687118901.572845589s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.604792284s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.636338983s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.667875683s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.700354373s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118901.73212907s,109.5,27.4375,108.25,26.3125,106.75,26.5
1687118901.764765759s,109.5,27.4375,108.25,26.3125,106.75,26.5
1687118901.79618746s,109.5,27.4375,108.25,26.3125,106.75,26.5
1687118901.828805149s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.860672845s,109.5,27.375,108.5,26.375,106.75,26.5
1687118901.892587541s,109.5,27.375,108.5,26.375,106.75,26.5
1687118901.924653235s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.956270934s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118901.988202629s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118902.02066732s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118902.052439017s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.083993716s,109.5,27.375,108.5,26.375,106.75,26.5
1687118902.115868412s,109.5,27.375,108.5,26.375,106.75,26.5
1687118902.148480101s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.1801358s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.212168494s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.243897192s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.276465881s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.308210579s,109.5,27.375,108.5,26.3125,106.75,26.4375
1687118902.340743269s,109.5,27.375,108.5,26.3125,106.75,26.4375
1687118902.371973971s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118902.40454166s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118902.436515356s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.468030055s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.500295747s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.532825437s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.564120139s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.596773828s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.628666524s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.66052122s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.692161918s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.724660609s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.756745303s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.788308002s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.820247697s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.852722388s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.88400009s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118902.916560779s,109.25,27.375,108.5,26.3125,106.75,26.5
1687118902.948511475s,109.25,27.375,108.5,26.3125,106.75,26.5
1687118902.979995174s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118903.012227867s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118903.044772557s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118903.076865251s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118903.108362951s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118903.140239647s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118903.172705337s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118903.204769032s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118903.236806726s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118903.268643423s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118903.300874115s,109.5,27.375,108.25,26.3125,106.75,26.5
1687118903.332758811s,109.5,27.4375,108.25,26.3125,106.75,26.5
1687118903.36436351s,109.5,27.4375,108.5,26.3125,106.75,26.5
1687118903.396271206s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118903.427939904s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118903.46083359s,109.5,27.4375,108.5,26.3125,106.5,26.5
1687118903.49230829s,109.5,27.4375,108.5,26.3125,106.5,26.5
1687118903.524396984s,109.5,27.4375,108.25,26.3125,106.5,26.5
1687118903.55631068s,109.5,27.4375,108.25,26.3125,106.5,26.5
1687118903.588268375s,109.5,27.4375,108.5,26.3125,106.5,26.5
1687118903.620545067s,109.5,27.4375,108.5,26.3125,106.5,26.5
1687118903.652162766s,109.5,27.4375,108.5,26.3125,106.5,26.5
1687118903.684462458s,109.5,27.375,108.5,26.3125,106.5,26.5
1687118903.716155156s,109.5,27.375,108.5,26.375,106.5,26.5
1687118903.748854844s,109.5,27.375,108.5,26.375,106.75,26.5
1687118903.78073454s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118903.812594236s,109.5,27.375,108.5,26.3125,106.5,26.5
1687118903.84476093s,109.5,27.4375,108.5,26.3125,106.5,26.5
1687118903.876099631s,109.5,27.4375,108.5,26.3125,106.5,26.5
1687118903.908818319s,109.5,27.375,108.5,26.3125,106.75,26.5
1687118903.940303019s,109.25,27.375,108.5,26.3125,106.75,26.5
1687118903.972158715s,109.25,27.375,108.5,26.3125,106.5,26.5
1687118904.004772404s,109.25,27.4375,108.5,26.3125,106.5,26.5
1687118904.036427102s,109.5,27.4375,108.5,26.3125,106.5,26.5
1687118904.067956802s,109.5,27.375,108.5,26.3125,106.5,26.5
